"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT18","WT21","WV01","WV03","WV20"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-04-26","   80","   80",,," 1936","0.07","0.0","0.0",,"57","45",,"  300",,,"  315",,"21.9",,,"28.9",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-04-27","   40","   40",,," 1518","0.00","0.0","0.0",,"55","44",,"  290",,,"  270",,"28.0",,,"36.7",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-04-28","    0","    0",,," 1642","0.00","0.0","0.0",,"61","42",,"  290",,,"  270",,"25.1",,,"33.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-04-29","   40","   50",,," 1654","0.00","0.0","0.0",,"66","45",,"  280",,,"  270",,"23.0",,,"32.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-04-30","    0","    0",,," 1612","0.00","0.0","0.0",,"69","46",,"  290",,,"  270",,"25.9",,,"34.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-01","    0","    0",,," 1736","0.00","0.0","0.0",,"79","49",,"  290",,,"  270",,"21.0",,,"26.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-02","    0","    0",,," 1436","0.00","0.0","0.0",,"81","50",,"  300",,,"  315",,"21.9",,,"24.2",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-03","   60","   80",,," 1554","0.00","0.0","0.0",,"74","48",,"  300",,,"  315",,"25.9",,,"31.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-04","   90","   90",,," 1318","0.00","0.0","0.0",,"61","49",,"  290",,,"  270",,"23.9",,,"31.1","    1",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-05","  100","  100",,," 1630","0.00","0.0","0.0",,"58","51",,"  270",,,"  270",,"21.9",,,"31.1",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-06","   60","   80",,," 0518","0.00","0.0","0.0",,"59","48",,"  270",,,"  270",,"29.1",,,"44.7",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-07","   20","   20",,," 1412","0.00","0.0","0.0",,"61","47",,"  270",,,"  270",,"29.1",,,"40.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-08","  100","  100",,," 1500","0.00","0.0","0.0",,"67","52",,"  250",,,"  225",,"17.0",,,"23.0","    1",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-09","   50","   50",,," 1642","0.00","0.0","0.0",,"60","50",,"  270",,,"  270",,"30.0",,,"41.4","    1",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-10","   50","   50",,," 1812","0.01","0.0","0.0",,"60","49",,"  280",,,"  270",,"28.0",,,"36.7",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-11","   60","   60",,," 0012","0.00","0.0","0.0",,"62","49",,"  270",,,"  270",,"25.1",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-12","  100","  100",,," 1748","0.00","0.0","0.0",,"63","49",,"  200",,,"  225",,"15.0",,,"19.5",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-13","   70","   80",,," 1806","0.00","0.0","0.0",,"69","53",,"  270",,,"  270",,"25.1",,,"34.4","    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-14","    0","    0",,," 1554","0.00","0.0","0.0",,"85","50",,"  290",,,"  270",,"17.9",,,"23.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-15","    0","    0",,," 1712","0.00","0.0","0.0",,"94","57",,"  280",,,"  270",,"21.9",,,"26.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-16","    0","    0",,," 1348","0.00","0.0","0.0",,"87","55",,"  310",,,"  270",,"21.0",,,"24.2",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-17","   50","   60",,," 1436","0.00","0.0","0.0",,"71","52",,"  300",,,"  315",,"23.9",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-18","  100","  100",,," 1700","0.00","0.0","0.0",,"57","51",,"  250",,,"  270",,"21.0",,,"30.0","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-19","   90","   80",,," 1642","0.00","0.0","0.0",,"60","50",,"  260",,,"  270",,"31.1",,,"46.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-20","   10","    0",,," 1530","0.00","0.0","0.0",,"63","49",,"  280",,,"  270",,"25.9",,,"33.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-21","   10","   10",,," 1712","0.00","0.0","0.0",,"68","48",,"  300",,,"  315",,"25.9",,,"33.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-22","   30","   50",,," 1718","0.00","0.0","0.0",,"72","50",,"  290",,,"  270",,"28.0",,,"40.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-23","    0","    0",,," 1630","0.00","0.0","0.0",,"82","50",,"  300",,,"  315",,"25.1",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-24","   40","   60",,," 1600","0.00","0.0","0.0",,"76","52",,"  310",,,"  315",,"25.1",,,"30.0",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-25","   10","   10",,," 1454","0.00","0.0","0.0",,"71","53",,"  210",,,"  225",,"21.0",,,"27.5","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-26","   70","   60",,," 1642","0.00","0.0","0.0",,"67","54",,"  260",,,"  270",,"19.9",,,"25.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-27","   60","   70",,," 1054","0.00","0.0","0.0",,"60","50",,"  270",,,"  270",,"23.0",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-28","   30","   30",,," 1648","0.00","0.0","0.0",,"67","50",,"  290",,,"  270",,"25.9",,,"33.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-29","   20","   30",,," 1724","0.00","0.0","0.0",,"68","50",,"  280",,,"  270",,"25.9",,,"38.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-30","   10","   10",,," 1430","0.00","0.0","0.0",,"84","51",,"  290",,,"  270",,"21.0",,,"25.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-05-31","    0","    0",,," 1542","0.00","0.0","0.0",,"90","57",,"  300",,,"  315",,"23.9",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-01","   10","   20",,," 1524","0.00","0.0","0.0",,"72","53",,"  290",,,"  315",,"23.0",,,"27.5",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-02","   10","    0",,," 1454","0.00","0.0","0.0",,"71","51",,"  300",,,"  315",,"28.0",,,"35.6",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-03","   30","   20",,," 1318","0.00","0.0","0.0",,"65","51",,"  310",,,"  315",,"28.0",,,"32.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-04","   10","   10",,," 1254","0.00","0.0","0.0",,"64","52",,"  290",,,"  315",,"23.9",,,"33.3","    1",,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-05","   40","   40",,," 1200","0.00","0.0","0.0",,"69","52",,"  240",,,"  225",,"19.9",,,"27.5",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-06","   70","   50",,," 1700","0.00","0.0","0.0",,"65","53",,"  290",,,"  270",,"19.9",,,"24.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-07","   90","   80",,," 2136","0.00","0.0","0.0",,"66","52",,"  270",,,"  270",,"21.0",,,"24.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-08","  100","  100",,," 1612","0.35","0.0","0.0",,"65","53",,"  200",,,"  180",,"19.9",,,"25.3","    1",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-09","   80","   70",,," 0800","0.01","0.0","0.0",,"67","55",,"  250",,,"  270",,"17.0",,,"23.0",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-10","   40","   30",,," 1718","0.00","0.0","0.0",,"66","54",,"  280",,,"  270",,"23.9",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-11","   10","   10",,," 1854","0.00","0.0","0.0",,"67","52",,"  290",,,"  270",,"31.1",,,"39.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-12","    0","    0",,," 1348","0.00","0.0","0.0",,"68","52",,"  280",,,"  270",,"28.0",,,"36.7",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-13","   40","   40",,," 1630","0.00","0.0","0.0",,"69","53",,"  200",,,"  225",,"21.0",,,"31.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-14","   70","   70",,," 1700","0.00","0.0","0.0",,"64","53",,"  270",,,"  270",,"25.1",,,"34.4",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-15","   60","   30",,," 1700","0.00","0.0","0.0",,"69","53",,"  290",,,"  270",,"30.0",,,"36.7",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-16","   90","   80",,," 1518","0.00","0.0","0.0",,"61","52",,"  240",,,"  270",,"21.0",,,"28.9",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-17","   50","   60",,," 1436","0.00","0.0","0.0",,"61","53",,"  270",,,"  270",,"23.0",,,"31.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-18","   20","   20",,," 1554","0.00","0.0","0.0",,"69","53",,"  290",,,"  315",,"23.0",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-19","   10","   10",,," 1418","0.00","0.0","0.0",,"70","51",,"  310",,,"  315",,"25.1",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-20","   40","   20",,," 1600","0.00","0.0","0.0",,"70","52",,"  300",,,"  315",,"25.9",,,"33.3","    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-21","   50","   40",,," 1512","0.00","0.0","0.0",,"66","53",,"  300",,,"  315",,"25.9",,,"31.1","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-22","   30","   30",,," 1412","0.00","0.0","0.0",,"70","53",,"  310",,,"  315",,"21.9",,,"26.4","    1",,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-23","   20","   10",,," 1500","0.00","0.0","0.0",,"73","54",,"  300",,,"  315",,"23.9",,,"27.5",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-24","   40","   50",,," 2000","0.00","0.0","0.0",,"70","56",,"  310",,,"  270",,"21.0",,,"25.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-25","   70","   70",,," 1836","0.00","0.0","0.0",,"66","57",,"  290",,,"  270",,"28.0",,,"34.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-26","   80","   90",,," 1500","0.00","0.0","0.0",,"67","55",,"  280",,,"  270",,"23.0",,,"33.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-27","   80","   80",,," 2124","0.00","0.0","0.0",,"69","57",,"  300",,,"  315",,"23.0",,,"26.4",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-28","   50","   60",,," 1606","0.00","0.0","0.0",,"64","53",,"  280",,,"  270",,"40.9",,,"48.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-29","   20","   30",,," 1630","0.00","0.0","0.0",,"70","52",,"  270",,,"  270",,"25.1",,,"33.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-06-30","   50","   70",,," 1606","0.00","0.0","0.0",,"82","53",,"  300",,,"  270",,"25.9",,,"32.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-01","    0","    0",,," 1554","0.00","0.0","0.0",,"88","55",,"  290",,,"  270",,"25.9",,,"32.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-02","    0","    0",,," 1854","0.00","0.0","0.0",,"97","60",,"  290",,,"  270",,"21.9",,,"25.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-03","   40","   50",,," 1754","0.00","0.0","0.0",,"89","59",,"  300",,,"  315",,"23.0",,,"26.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-04","    0","    0",,," 1518","0.00","0.0","0.0",,"69","54",,"  310",,,"  315",,"28.0",,,"31.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-05","   60","   50",,," 1706","0.00","0.0","0.0",,"63","53",,"  280",,,"  270",,"21.9",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-06","   50","   60",,," 1412","0.00","0.0","0.0",,"62","51",,"  290",,,"  270",,"21.9",,,"27.5",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-07","   30","   30",,," 1530","0.00","0.0","0.0",,"69","51",,"  310",,,"  315",,"21.0",,,"27.5",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-08","   30","   20",,," 1400","0.00","0.0","0.0",,"69","52",,"  300",,,"  315",,"21.9",,,"25.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-09","   60","   80",,," 1600","0.00","0.0","0.0",,"68","52",,"  300",,,"  315",,"21.9",,,"24.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-10","   40","   30",,," 1536","0.00","0.0","0.0",,"72","53",,"  300",,,"  315",,"17.9",,,"24.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-11","   60","   40",,," 1706","0.00","0.0","0.0",,"67","53",,"  290",,,"  315",,"23.9",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-12","   40","   20",,," 1436","0.00","0.0","0.0",,"70","52",,"  300",,,"  315",,"25.9",,,"31.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-13","   10","   20",,," 1824","0.00","0.0","0.0",,"74","52",,"  300",,,"  315",,"23.9",,,"27.5",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-14","    0","    0",,," 1706","0.00","0.0","0.0",,"70","53",,"  300",,,"  315",,"23.9",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-15","   50","   40",,," 1436","0.00","0.0","0.0",,"70","55",,"  270",,,"  270",,"23.0",,,"31.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-16","   60","   50",,," 1600","0.00","0.0","0.0",,"68","56",,"  270",,,"  270",,"25.9",,,"31.1",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-17","   40","   20",,," 1606","0.00","0.0","0.0",,"70","54",,"  300",,,"  270",,"28.0",,,"34.4","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-18","   10","   10",,," 1600","0.00","0.0","0.0",,"70","52",,"  310",,,"  270",,"25.1",,,"32.2","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-19","    0","    0",,," 1706","0.00","0.0","0.0",,"76","53",,"  300",,,"  270",,"28.0",,,"34.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-20","   20","   30",,," 1518","0.00","0.0","0.0",,"67","53",,"  310",,,"  270",,"25.9",,,"31.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-21","    0","    0",,," 1412","0.00","0.0","0.0",,"69","53",,"  300",,,"  270",,"17.9",,,"26.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-22","    0","    0",,," 1612","0.00","0.0","0.0",,"71","53",,"  300",,,"  315",,"23.0",,,"27.5",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-23","   10","    0",,," 1612","0.00","0.0","0.0",,"70","52",,"  300",,,"  315",,"23.9",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-24","   40","   30",,," 1806","0.00","0.0","0.0",,"74","52",,"  300",,,"  315",,"21.0",,,"24.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-25","   30","   20",,," 1624","0.00","0.0","0.0",,"71","53",,"  300",,,"  315",,"23.0",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-26","   30","   30",,," 1712","0.00","0.0","0.0",,"74","55",,"  310",,,"  315",,"21.0",,,"24.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-27","   40","   30",,," 1548","0.00","0.0","0.0",,"78","55",,"  300",,,"  315",,"23.0",,,"28.9","    1",,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-28","    0","    0",,," 1500","0.00","0.0","0.0",,"73","56",,"  280",,,"  270",,"21.9",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-29","    0","    0",,," 1512","0.00","0.0","0.0",,"72","53",,"  280",,,"  270",,"23.9",,,"31.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-30","   40","   20",,," 1636","0.00","0.0","0.0",,"67","54",,"  280",,,"  270",,"23.0",,,"33.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-07-31","   90","   80",,," 1648","0.00","0.0","0.0",,"65","55",,"  280",,,"  270",,"19.9",,,"26.4",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-01","   30","   20",,," 1612","0.00","0.0","0.0",,"70","53",,"  310",,,"  315",,"23.9",,,"27.5",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-02","    0","    0",,," 1612","0.00","0.0","0.0",,"73","53",,"  300",,,"  315",,"25.1",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-03","   30","   10",,," 1854","0.00","0.0","0.0",,"71","52",,"  300",,,"  270",,"21.9",,,"27.5",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-04","   70","   80",,," 1448","0.00","0.0","0.0",,"61","53",,"  270",,,"  270",,"19.9",,,"27.5",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-05","   10","    0",,," 1636","0.00","0.0","0.0",,"71","55",,"  270",,,"  270",,"25.1",,,"36.7",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-06","   20","   10",,," 1748","0.00","0.0","0.0",,"75","56",,"  280",,,"  270",,"32.0",,,"48.3","    1",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-07","   20","   20",,," 1736","0.00","0.0","0.0",,"69","55",,"  280",,,"  270",,"25.1",,,"35.6",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-08","    0","    0",,," 1506","0.00","0.0","0.0",,"85","52",,"  290",,,"  270",,"25.1",,,"33.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-09","    0","    0",,," 1700","0.00","0.0","0.0",,"95","56",,"  300",,,"  315",,"19.9",,,"21.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-10","    0","    0",,," 1636","0.00","0.0","0.0",,"84","55",,"  300",,,"  315",,"25.1",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-11","    0","    0",,," 1700","0.00","0.0","0.0",,"73","53",,"  300",,,"  315",,"25.9",,,"32.2","    1",,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-12","   40","   20",,," 1312","0.00","0.0","0.0",,"66","51",,"  300",,,"  315",,"25.1",,,"31.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-13","   30","   20",,," 1530","0.00","0.0","0.0",,"72","53",,"  300",,,"  315",,"25.1",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-14","   10","    0",,," 1448","0.00","0.0","0.0",,"67","53",,"  300",,,"  315",,"23.9",,,"27.5",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-15","   30","   30",,," 1736","0.00","0.0","0.0",,"70","53",,"  300",,,"  315",,"21.9",,,"25.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-16","   30","   30",,," 1842","0.00","0.0","0.0",,"70","53",,"  300",,,"  315",,"21.0",,,"25.3",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-17","   20","   10",,," 1712","0.00","0.0","0.0",,"74","55",,"  310",,,"  315",,"21.0",,,"24.2",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-18","   40","   30",,," 1530","0.00","0.0","0.0",,"69","52",,"  300",,,"  270",,"25.9",,,"31.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-19","   60","   50",,," 1442","0.00","0.0","0.0",,"65","52",,"  290",,,"  270",,"25.1",,,"31.1","    1",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1970-08-20","   70","   60",,," 1406","0.00","0.0","0.0",,"63","52",,"  300",,,"  315",,"23.9",,,"31.1","    1",,,,,,,,,,,,"    1",,,,,
